dt,secu,M001012
2014-10-31,600597_SH_EQ,4.35338651596
2014-10-31,600267_SH_EQ,2.3164471116
2014-10-31,600096_SH_EQ,1.54660892482
2014-10-31,000970_SZ_EQ,4.63782767034
2014-10-31,601918_SH_EQ,1.50016288682
2014-10-31,002106_SZ_EQ,2.28114027998
2014-10-31,600277_SH_EQ,1.85210682545
2014-10-31,000869_SZ_EQ,3.2220221522
2014-10-31,600809_SH_EQ,3.72546380533
2014-10-31,600058_SH_EQ,1.64565647854
2014-10-31,000960_SZ_EQ,2.50146655538
2014-10-31,000961_SZ_EQ,1.35975313766
2014-10-31,002310_SZ_EQ,3.05102584805
2014-10-31,600123_SH_EQ,1.03757508966
2014-10-31,000024_SZ_EQ,1.21143389189
2014-10-31,002001_SZ_EQ,2.36000592623
2014-10-31,000878_SZ_EQ,2.5576520399
2014-10-31,002653_SZ_EQ,11.8157150233
2014-10-31,000598_SZ_EQ,2.30970488183
2014-10-31,600516_SH_EQ,2.93462692959
2014-10-31,600497_SH_EQ,2.39839008118
2014-10-31,600655_SH_EQ,2.00674940477
2014-10-31,600219_SH_EQ,0.767914635522
2014-10-31,600259_SH_EQ,13.197415094
2014-10-31,601699_SH_EQ,1.16902656677
2014-10-31,601666_SH_EQ,0.971137198005
2014-10-31,600079_SH_EQ,3.19778107215
2014-10-31,000581_SZ_EQ,2.70667883922
2014-10-31,000718_SZ_EQ,2.58595242398
2014-10-31,600348_SH_EQ,1.24875660121
2014-10-31,601929_SH_EQ,3.5207989627
2014-10-31,600395_SH_EQ,1.94748372921
2014-10-31,600403_SH_EQ,1.52241658405
2014-10-31,600832_SH_EQ,4.31383836464
2014-10-31,002429_SZ_EQ,3.19406619538
2014-10-31,600633_SH_EQ,5.88658314359
2014-10-31,000562_SZ_EQ,3.55835493364
2014-10-31,000012_SZ_EQ,1.95965032165
2014-10-31,002038_SZ_EQ,6.49928391399
2014-10-31,600376_SH_EQ,0.896170143371
2014-10-31,002400_SZ_EQ,9.50075969211
2014-10-31,600316_SH_EQ,4.12209847781
2014-10-31,002570_SZ_EQ,4.50669542701
2014-10-31,601168_SH_EQ,1.39840620312
2014-10-31,601299_SH_EQ,1.6681680164
2014-10-31,601991_SH_EQ,1.22545975341
2014-10-31,002353_SZ_EQ,4.52773625959
2014-10-31,002410_SZ_EQ,6.75591999245
2014-10-31,000831_SZ_EQ,9.51807235935
2014-10-31,601231_SH_EQ,7.53005007155
2014-10-31,600108_SH_EQ,3.3778129483
2014-10-31,002344_SZ_EQ,3.45055664915
2014-10-31,000401_SZ_EQ,1.02099338759
2014-10-31,000400_SZ_EQ,4.02314999266
2014-10-31,600315_SH_EQ,6.44741195703
2014-10-31,000758_SZ_EQ,2.5894182577
2014-10-31,000536_SZ_EQ,5.52259017904
2014-10-31,603699_SH_EQ,7.46965565357
2014-10-31,600436_SH_EQ,5.33908970297
2014-10-31,000937_SZ_EQ,1.02284762525
2014-10-31,000629_SZ_EQ,1.65642671474
2014-10-31,002375_SZ_EQ,3.05335591898
2014-10-31,002269_SZ_EQ,3.07297019975
2014-10-31,601158_SH_EQ,2.19694419551
2014-10-31,600166_SH_EQ,1.13819569986
2014-10-31,600062_SH_EQ,2.22749129243
2014-10-31,600498_SH_EQ,2.60801790694
2014-10-31,000983_SZ_EQ,1.22340747996
2014-10-31,002416_SZ_EQ,3.3077683848
2014-10-31,002603_SZ_EQ,4.30562818463
2014-10-31,000839_SZ_EQ,2.38376767056
2014-10-31,600880_SH_EQ,3.63794143069
2014-10-31,002051_SZ_EQ,2.86466868672
2014-11-28,000001_SZ_EQ,1.12143109417
2014-11-28,000002_SZ_EQ,1.52890083972
2014-11-28,000009_SZ_EQ,5.90829621751
2014-11-28,000027_SZ_EQ,1.34092873422
2014-11-28,000039_SZ_EQ,2.23701558461
2014-11-28,000060_SZ_EQ,2.67973928241
2014-11-28,000061_SZ_EQ,4.02550663328
2014-11-28,000063_SZ_EQ,2.22529211208
2014-11-28,000069_SZ_EQ,1.77522530622
2014-11-28,000100_SZ_EQ,1.75009797183
2014-11-28,000156_SZ_EQ,15.5321352104
2014-11-28,000157_SZ_EQ,0.959863958383
2014-11-28,000333_SZ_EQ,2.44726698579
2014-11-28,000338_SZ_EQ,1.40428117742
2014-11-28,000402_SZ_EQ,1.00062182267
2014-11-28,000413_SZ_EQ,3.18139254589
2014-11-28,000423_SZ_EQ,4.14483952806
2014-11-28,000425_SZ_EQ,1.0634262249
2014-11-28,000503_SZ_EQ,20.0355655051
2014-11-28,000538_SZ_EQ,5.48715383346
2014-11-28,000568_SZ_EQ,2.4938974954
2014-11-28,000623_SZ_EQ,2.15320509483
2014-11-28,000625_SZ_EQ,2.92739914231
2014-11-28,000630_SZ_EQ,1.40340558666
2014-11-28,000651_SZ_EQ,2.28693138201
2014-11-28,000686_SZ_EQ,3.47492773485
2014-11-28,000709_SZ_EQ,0.698538856628
2014-11-28,000725_SZ_EQ,1.27076870936
2014-11-28,000728_SZ_EQ,2.58282067136
2014-11-28,000729_SZ_EQ,1.69421754327
2014-11-28,000750_SZ_EQ,5.26136669695
2014-11-28,000768_SZ_EQ,3.4629768878
2014-11-28,000776_SZ_EQ,2.86825283365
2014-11-28,000778_SZ_EQ,1.10433476591
2014-11-28,000783_SZ_EQ,3.50474480278
2014-11-28,000792_SZ_EQ,2.02522912732
2014-11-28,000793_SZ_EQ,4.73675283112
2014-11-28,000800_SZ_EQ,2.3318578404
2014-11-28,000826_SZ_EQ,4.17935273983
2014-11-28,000858_SZ_EQ,1.80131204519
2014-11-28,000876_SZ_EQ,1.77323331056
2014-11-28,000883_SZ_EQ,2.36312410001
2014-11-28,000895_SZ_EQ,4.49185648271
2014-11-28,000917_SZ_EQ,2.62865276739
2014-11-28,000963_SZ_EQ,11.0577969955
2014-11-28,000999_SZ_EQ,3.11539554599
2014-11-28,002007_SZ_EQ,6.59727523273
2014-11-28,002008_SZ_EQ,4.59112727325
2014-11-28,002024_SZ_EQ,2.24997871471
2014-11-28,002065_SZ_EQ,4.91179057163
2014-11-28,002081_SZ_EQ,4.76416038528
2014-11-28,002129_SZ_EQ,3.4858401813
2014-11-28,002142_SZ_EQ,1.35419603529
2014-11-28,002146_SZ_EQ,1.8825593522
2014-11-28,002202_SZ_EQ,2.28970512517
2014-11-28,002230_SZ_EQ,7.01967381347
2014-11-28,002236_SZ_EQ,5.35880443708
2014-11-28,002241_SZ_EQ,5.57766133243
2014-11-28,002252_SZ_EQ,15.1594910865
2014-11-28,002292_SZ_EQ,7.81838019387
2014-11-28,002294_SZ_EQ,6.51992257439
2014-11-28,002304_SZ_EQ,3.37725821571
2014-11-28,002385_SZ_EQ,4.50890966057
2014-11-28,002399_SZ_EQ,2.61554926875
2014-11-28,002415_SZ_EQ,6.01368029397
2014-11-28,002422_SZ_EQ,2.21924207295
2014-11-28,002450_SZ_EQ,7.0204585768
2014-11-28,002456_SZ_EQ,4.09165205832
2014-11-28,002465_SZ_EQ,4.00982284898
2014-11-28,002470_SZ_EQ,4.70207539632
2014-11-28,002475_SZ_EQ,5.3091656857
2014-11-28,002500_SZ_EQ,4.40230118055
2014-11-28,002594_SZ_EQ,4.23207197398
2014-11-28,002673_SZ_EQ,4.96549849932
2014-11-28,600000_SH_EQ,0.99985754723
2014-11-28,600008_SH_EQ,2.87299768198
2014-11-28,600009_SH_EQ,1.86620899393
2014-11-28,600010_SH_EQ,2.68996707325
2014-11-28,600011_SH_EQ,1.43784660129
2014-11-28,600015_SH_EQ,0.941654072275
2014-11-28,600016_SH_EQ,1.06821589917
2014-11-28,600018_SH_EQ,2.51913289682
2014-11-28,600019_SH_EQ,0.731182980356
2014-11-28,600023_SH_EQ,1.86287532982
2014-11-28,600027_SH_EQ,1.38209859786
2014-11-28,600028_SH_EQ,1.06012783325
2014-11-28,600029_SH_EQ,1.1607141497
2014-11-28,600030_SH_EQ,2.05005153969
2014-11-28,600031_SH_EQ,1.98474950996
2014-11-28,600036_SH_EQ,1.01492514135
2014-11-28,600048_SH_EQ,1.39776219317
2014-11-28,600050_SH_EQ,1.08185236256
2014-11-28,600060_SH_EQ,1.44027685791
2014-11-28,600066_SH_EQ,2.56736263765
2014-11-28,600068_SH_EQ,1.40619418941
2014-11-28,600085_SH_EQ,4.89924035734
2014-11-28,600089_SH_EQ,1.71446641143
2014-11-28,600100_SH_EQ,2.55494254033
2014-11-28,600104_SH_EQ,1.50575868462
2014-11-28,600109_SH_EQ,5.75560571728
2014-11-28,600111_SH_EQ,6.77478747965
2014-11-28,600115_SH_EQ,2.51018064911
2014-11-28,600118_SH_EQ,6.18622191778
2014-11-28,600150_SH_EQ,2.95565937505
2014-11-28,600153_SH_EQ,1.39674863982
2014-11-28,600157_SH_EQ,1.63410364371
2014-11-28,600170_SH_EQ,2.15549327593
2014-11-28,600177_SH_EQ,1.48169638921
2014-11-28,600188_SH_EQ,1.28477444421
2014-11-28,600196_SH_EQ,2.79994286526
2014-11-28,600208_SH_EQ,2.9332395836
2014-11-28,600221_SH_EQ,1.28053496535
2014-11-28,600252_SH_EQ,4.34831932302
2014-11-28,600256_SH_EQ,3.82095610495
2014-11-28,600271_SH_EQ,3.94867625578
2014-11-28,600276_SH_EQ,7.15222287999
2014-11-28,600309_SH_EQ,3.74907296592
2014-11-28,600332_SH_EQ,4.60603334634
2014-11-28,600340_SH_EQ,5.09831605477
2014-11-28,600352_SH_EQ,2.05854303038
2014-11-28,600362_SH_EQ,1.16987264015
2014-11-28,600369_SH_EQ,1.87413958783
2014-11-28,600372_SH_EQ,8.7296210024
2014-11-28,600383_SH_EQ,1.39818151227
2014-11-28,600406_SH_EQ,5.91597502303
2014-11-28,600415_SH_EQ,3.34525419806
2014-11-28,600489_SH_EQ,2.82644394677
2014-11-28,600518_SH_EQ,2.64679627937
2014-11-28,600519_SH_EQ,3.65135330176
2014-11-28,600535_SH_EQ,9.0231114699
2014-11-28,600547_SH_EQ,2.90013492673
2014-11-28,600583_SH_EQ,1.86288562526
2014-11-28,600585_SH_EQ,1.54111126122
2014-11-28,600588_SH_EQ,8.73009493356
2014-11-28,600600_SH_EQ,3.39260939951
2014-11-28,600637_SH_EQ,10.6624489332
2014-11-28,600642_SH_EQ,1.13010805791
2014-11-28,600648_SH_EQ,4.3392357973
2014-11-28,600649_SH_EQ,1.46730408232
2014-11-28,600660_SH_EQ,2.73601950207
2014-11-28,600663_SH_EQ,5.6240023997
2014-11-28,600674_SH_EQ,2.56404306098
2014-11-28,600688_SH_EQ,2.44013419806
2014-11-28,600690_SH_EQ,2.41520133895
2014-11-28,600703_SH_EQ,3.11122368087
2014-11-28,600705_SH_EQ,2.70971237246
2014-11-28,600718_SH_EQ,3.6269753586
2014-11-28,600739_SH_EQ,2.0369190364
2014-11-28,600741_SH_EQ,1.86641218106
2014-11-28,600783_SH_EQ,5.04010922789
2014-11-28,600795_SH_EQ,1.24267199295
2014-11-28,600804_SH_EQ,5.13282820364
2014-11-28,600827_SH_EQ,2.08659681123
2014-11-28,600837_SH_EQ,2.11070698862
2014-11-28,600839_SH_EQ,1.66696317883
2014-11-28,600863_SH_EQ,1.68997717183
2014-11-28,600867_SH_EQ,10.1657876316
2014-11-28,600873_SH_EQ,2.55272035021
2014-11-28,600875_SH_EQ,1.69111775812
2014-11-28,600886_SH_EQ,2.23489771886
2014-11-28,600887_SH_EQ,4.19393460372
2014-11-28,600893_SH_EQ,3.78214004849
2014-11-28,600900_SH_EQ,1.74707024275
2014-11-28,600998_SH_EQ,3.79130638861
2014-11-28,600999_SH_EQ,2.61381339609
2014-11-28,601006_SH_EQ,1.75903860014
2014-11-28,601009_SH_EQ,1.29064740417
2014-11-28,601018_SH_EQ,1.69543695346
2014-11-28,601088_SH_EQ,1.11322892213
2014-11-28,601098_SH_EQ,2.64601156331
2014-11-28,601111_SH_EQ,1.30107234601
2014-11-28,601117_SH_EQ,1.51196178023
2014-11-28,601118_SH_EQ,4.02497473656
2014-11-28,601166_SH_EQ,0.988483987167
2014-11-28,601169_SH_EQ,1.05545577506
2014-11-28,601179_SH_EQ,1.57096839861
2014-11-28,601186_SH_EQ,1.23876946159
2014-11-28,601216_SH_EQ,3.35471329879
2014-11-28,601225_SH_EQ,1.87605853896
2014-11-28,601258_SH_EQ,2.16278426891
2014-11-28,601288_SH_EQ,0.96712989482
2014-11-28,601318_SH_EQ,1.79662103529
2014-11-28,601328_SH_EQ,0.870037209926
2014-11-28,601333_SH_EQ,0.91943619308
2014-11-28,601336_SH_EQ,2.79130654208
2014-11-28,601377_SH_EQ,4.24953694933
2014-11-28,601390_SH_EQ,1.14596384064
2014-11-28,601398_SH_EQ,0.994765112352
2014-11-28,601555_SH_EQ,3.26385917315
2014-11-28,601600_SH_EQ,1.50510274523
2014-11-28,601601_SH_EQ,1.96170775707
2014-11-28,601607_SH_EQ,1.47906403262
2014-11-28,601618_SH_EQ,1.21864677419
2014-11-28,601628_SH_EQ,2.47687974703
2014-11-28,601633_SH_EQ,3.56765286858
2014-11-28,601668_SH_EQ,0.944767982274
2014-11-28,601669_SH_EQ,1.1379683607
2014-11-28,601688_SH_EQ,2.47297201951
2014-11-28,601766_SH_EQ,2.03474061658
2014-11-28,601800_SH_EQ,1.19891459696
2014-11-28,601808_SH_EQ,1.76117855015
2014-11-28,601818_SH_EQ,1.02619906625
2014-11-28,601857_SH_EQ,1.27598107361
2014-11-28,601866_SH_EQ,1.69268915318
2014-11-28,601888_SH_EQ,4.16082149721
2014-11-28,601898_SH_EQ,0.77244482434
2014-11-28,601899_SH_EQ,2.15688988325
2014-11-28,601901_SH_EQ,2.73000088549
2014-11-28,601928_SH_EQ,2.74822809299
2014-11-28,601933_SH_EQ,4.07621021243
2014-11-28,601939_SH_EQ,0.980989339981
2014-11-28,601958_SH_EQ,2.27538043074
2014-11-28,601988_SH_EQ,0.925876691576
2014-11-28,601989_SH_EQ,2.0451450255
2014-11-28,601992_SH_EQ,1.39734435922
2014-11-28,601998_SH_EQ,1.14306619662
2014-11-28,603000_SH_EQ,10.3883938805
2014-11-28,603993_SH_EQ,3.47805438329
2014-11-28,600216_SH_EQ,1.51326482089
2014-11-28,601238_SH_EQ,1.52765329657
2014-11-28,600549_SH_EQ,5.07793136484
2014-11-28,600546_SH_EQ,1.32072259324
2014-11-28,600895_SH_EQ,2.48503271374
2014-11-28,600664_SH_EQ,1.80289510183
2014-11-28,601139_SH_EQ,3.01935461975
2014-11-28,600143_SH_EQ,2.03192076809
2014-11-28,000656_SZ_EQ,2.05499897539
2014-11-28,600597_SH_EQ,4.46851149287
2014-11-28,600267_SH_EQ,2.32337014541
2014-11-28,600096_SH_EQ,1.68971766591
2014-11-28,000970_SZ_EQ,4.78677553633
2014-11-28,601918_SH_EQ,1.82114368468
2014-11-28,002106_SZ_EQ,2.28981381717
2014-11-28,600277_SH_EQ,1.91605132744
2014-11-28,000869_SZ_EQ,3.0389059507
2014-11-28,600809_SH_EQ,4.1856422541
2014-11-28,600058_SH_EQ,1.78507669458
2014-11-28,000960_SZ_EQ,2.58221009609
2014-11-28,000961_SZ_EQ,1.59835675378
2014-11-28,002310_SZ_EQ,3.15718031667
2014-11-28,600123_SH_EQ,1.14685672526
2014-11-28,000024_SZ_EQ,1.55246396107
2014-11-28,002001_SZ_EQ,2.35843258895
2014-11-28,000878_SZ_EQ,3.02337375463
2014-11-28,002653_SZ_EQ,10.2924907534
2014-11-28,000598_SZ_EQ,2.44342463815
2014-11-28,600516_SH_EQ,3.20706454566
2014-11-28,600497_SH_EQ,2.62922647013
2014-11-28,600655_SH_EQ,2.47505939892
2014-11-28,600219_SH_EQ,0.862393403268
2014-11-28,600259_SH_EQ,13.1249936519
2014-11-28,601699_SH_EQ,1.29779623179
2014-11-28,601666_SH_EQ,1.03320988489
2014-11-28,600079_SH_EQ,2.91009539147
2014-11-28,000581_SZ_EQ,2.54082605676
2014-11-28,000718_SZ_EQ,2.92089483318
2014-11-28,600348_SH_EQ,1.33177153793
2014-11-28,601929_SH_EQ,3.35076870472
2014-11-28,600395_SH_EQ,2.30261311512
